	RC_1	RC_2	RC_3	RC_4	RC_5	RC_6	RC_7	RC_8	RC_9	RC_10	RC_11	RC_12	RC_13	RC_14	RC_15	RC_16	RC_17	RC_18	RC_19	RC_20	RC_21	RC_22	RC_23
Average_duration_of_Visit_std_medical_simple	0.021117400546505773	0.012937828184949034	-0.011373415856357049	0.0062292739516089535	-0.009831897706233836	0.019477698665781636	0.02753307889567693	-0.09189715070344658	0.020564139879915216	0.022783462809330968	0.025828147420461054	0.021108925489229657	-0.013232273216246865	0.0317150964802209	-0.010281905731521363	-0.0007037698043788819	0.00916298446032296	-0.054473053002314954	-0.0048360923346413166	-0.02512836440891435	0.007252905501678581	-0.016644677805309142	-0.02395047755459953
Average_duration_of_Visit_min_clinical_original	0.0019429365408264129	0.006471316087454441	-0.004506851809175046	0.003534476460720185	-0.008009985572921268	-0.015848167065238995	-0.009044901348698602	-0.09104490757434597	-0.04731871783857168	-0.040766973844998756	0.037696734100147	-0.0020987747454127314	0.026891964271328138	0.01732831250525563	0.07368242517176624	-0.0007250514201777598	-0.029736772734738095	-0.010095670356009905	0.01014949923712074	0.005230612904946807	0.004558370255666863	0.06082869860464926	-0.16691464597196426
Average_duration_of_Visit_min_clinical_simple	0.04875418393969934	-0.03382628996241366	-0.012006832942681827	-0.04629293885005143	0.005465157803146691	0.011043912352062639	-0.025637753521895765	-0.1355070377281742	-0.06301214719094259	0.009026810081986388	0.030885794835079115	-0.0448489800278957	0.0002372059682543061	0.026161817164005723	0.0015824715634895777	-0.0038354545866886225	0.0026586585000920636	0.07511626540872722	-0.034006591833261955	0.03182989143389825	0.049301185616481245	-0.0032869681392557245	0.05217486077903544
Average_duration_of_Visit_min_medical_original	-0.010782654613707554	-0.0026520881322207295	0.04953804905611124	0.028369050836761674	0.008411284107269953	0.016124813641947896	-0.008872738169664789	-0.09042936693249061	-0.047395752370270425	-0.035041467868763124	-0.020246846076657273	-0.021308579207711252	0.0038665476610851186	0.01650991039438671	-0.09632687836850158	-0.031040857424361856	0.049145404136354646	-0.0465771018330776	0.05396494496328145	-0.005664217571651125	0.11004240557420497	0.07766103225715333	0.08446359700858855
Average_duration_of_Visit_min_medical_simple	-0.02482307198797018	0.045146992283788025	0.010546059911761559	0.0006139850619654108	-0.011918551891480516	-0.004595217146689832	-0.01012536805214804	-0.042797506692973955	0.007337654901728324	-0.00771161063712753	-0.056224226044482774	0.02478388405593504	-0.015161725887408627	0.027248845862007046	-0.010579716971729013	0.0432205601828043	-0.2334479261173148	0.017522674185846708	-0.03313575676045281	-0.013087437889128513	0.02999595468959363	0.03131106785003487	-0.021118008910284154
Average_duration_of_Visit_max_clinical_original	-0.009218575308914592	0.007129954283480113	0.009775350073828326	0.014559306566790442	-0.016281103865773233	0.00799317645087447	-0.001514362017345483	-0.06419302808777827	0.014826211265394806	-0.01655026905551719	-0.017154706920947966	0.02950372773857487	-0.016584529320879282	0.03855909955983316	-0.00629906410069614	0.0029372433696852715	-0.03278706952589072	0.0723401487944179	-0.016123663392739206	-0.08899734008056404	0.05205060488543613	-0.008284762389198503	0.02169531087410082
Average_duration_of_Visit_max_clinical_simple	0.014070431618713755	0.025655264169775257	0.02456225017413179	-0.013476366052622092	-0.00043598516333658314	0.00926509726981127	0.022077732722399584	-0.03269628358131383	0.037843757020050654	-0.005075153640478871	-0.0009890491064558525	-0.02524028870842126	-0.01445327235124319	0.18650759460156702	-0.006650875084238917	-0.014368121940874915	-0.01844595809549365	-0.021918124142618803	-0.03436436900360447	-0.016947614212938444	-0.01583241084797792	0.010162788507171174	-0.03874589052848137
Average_duration_of_Visit_max_medical_original	0.04507921218498171	-0.040101186017714535	-0.028604256085134488	-0.0005413266814346608	0.04047419892841958	-0.022822985995942128	0.023735711886882737	-0.08739857955226214	0.03920278561559099	0.06619148910014097	-0.0026713276743371875	0.006279180983932989	0.008428291236750159	0.04921350726278755	-0.07415519670092095	0.01664794741801091	-0.021207226153516	-0.015917419876292277	-0.009034727429681944	-0.037309361903681434	-0.04125209437556044	-0.022821271568997874	-0.011158925746160378
Average_duration_of_Visit_max_medical_simple	0.02239191953383749	0.0006953117717785276	-0.004236095101614821	-0.011045442316625301	-0.004493566738991509	0.013034878307728646	0.02049129328194451	-0.03759027769156669	0.035812072570806756	0.013269355937147616	0.005788302992966303	0.02818105030202227	-0.017334223317118733	0.04176176430963933	-0.005037407291408936	0.003133759446938167	0.010635436769458198	-0.20672510951669634	-0.02114818493027968	-0.010492287376814326	0.012290160615655514	-0.027678630697901347	0.017907727716393467
Minimum_duration_of_Visit_mean_clinical_original	0.031779105382914036	0.005150708360274538	0.004800681283859895	0.011730524894625435	-0.008419912545772573	-0.0014804528623351752	0.013727354443964787	-0.10127176118148538	0.0219135017491251	-0.038682131795727985	0.037005673294273705	0.0061529478637866565	-0.009758277315300585	0.03864751956162451	0.014559014054970298	-0.00929661625954899	-0.002935044858926277	0.04874244551476809	-0.02777345737442158	-0.02361187913031934	0.02537027109124172	-0.0018473078684302375	0.00029818509636535305
Minimum_duration_of_Visit_mean_clinical_simple	0.050828543038790364	0.02239930692470596	0.007414320189632085	-0.028242192453203852	-0.02243400655053667	-0.0022951450582928434	0.00030189547162996793	-0.12913547320469476	0.039074222466565244	0.005295391414364921	-0.01303753260969052	1.772812194378851e-05	0.005554444140055651	0.04731243945337282	0.01785583173832241	-0.008069872880247684	0.023473097212828108	0.01961244233327292	0.005208775955452082	-0.026754484736765012	0.006010084558661053	0.011167276991272016	-0.020668390200365313
Minimum_duration_of_Visit_mean_medical_original	0.047639025678684666	-0.03591181952592904	0.003760834504775432	0.016523227727278617	0.005340187586786946	-0.01433551950812822	-0.0007821093359737084	-0.13522448171471677	0.02897391695088634	0.014641405944624599	-0.003994870642418553	0.0013495266617582133	0.003132922164065553	0.009491084730391734	-0.003639486393883562	0.0019216904179220006	-0.0053346195696090965	0.018245348312576497	-0.004532544866345148	0.011527666524769293	0.015086096014190534	-0.006475739684952204	-0.018387656398040825
Minimum_duration_of_Visit_mean_medical_simple	0.04962420974966502	0.017853931173847582	-0.040073770147663154	0.011032009045735394	-0.003184903046403917	0.0064654977297034216	0.004940825888495017	-0.14115987043733916	0.038408387991324636	0.015007016016701777	-0.002326137093851068	0.01074165744302532	0.0008959357236253547	0.008465690784408142	0.007303833787593396	-0.01005062185174403	0.005694736807410538	-0.011146004926932001	-0.011115095351826476	-0.0069127761471718474	0.0014468551943635256	-0.0011305662740571335	-0.01762034973941533
Minimum_duration_of_Visit_std_clinical_original	0.01780072566917475	0.0016335229953824667	0.007611158251231593	0.01577122197338855	-0.012614520493530762	0.00631658843140194	0.02467918099233781	-0.07204191590300575	0.013022137798325272	-0.010005006321834459	0.03200256225279283	0.02090646836264918	-0.021449035771801118	0.05197462556451277	-0.004616151514220377	-0.012342445367113973	-0.03468662962294106	0.10008766453017316	-0.020759730083615605	-0.05977968091821135	0.030242044934325335	-0.025675891235246134	0.017718898587795847
Minimum_duration_of_Visit_std_clinical_simple	0.03455656457746859	0.02094950471870167	0.021992976833783005	-0.00857995063281408	-0.017547717532674006	0.008558588223105531	0.019905930139033263	-0.06750295514131215	0.03946353266855641	-0.002132288567176431	-0.00612947449396593	-0.01161557650277914	-0.010551173614582085	0.13530168423349417	0.007106669747331781	-0.0039023191234196894	0.01431708483348294	0.012303444415720415	-0.006416098608587908	-0.032540632654166506	-0.008410377441550175	-0.0064974171337979485	-0.03462986888546433
Minimum_duration_of_Visit_std_medical_original	0.047867381137861785	-0.022214863920316484	0.0031259103122969656	0.029263826596731518	0.026144727446526832	-0.020402459159534852	0.008110802579015126	-0.09958887096062743	0.027180260003141478	0.03392198271115939	0.0004973948857010363	0.012655833873388509	-0.0022006576176326303	0.042188237223657825	-0.04287910809616684	0.008571205284064045	-0.029732701129227563	0.05111771337963242	0.02660654771589134	-0.018068062615007558	-0.009723733630788215	-0.03881992543922449	-0.03301869488054536
Minimum_duration_of_Visit_std_medical_simple	0.04016033963116634	0.014546796770732132	-0.013065529069461472	0.0065670912398428484	-0.007552898320408652	0.020571480997772697	0.03162211252283034	-0.09775996545695767	0.02803676952562186	0.022411801871433174	0.02614353691405248	0.01998963189830137	-0.006960900167816677	0.030098519483912924	-0.012474925121469737	0.005210397419320946	0.010536967883579875	-0.05146444422434586	-0.011037439139642426	-0.03245297414975454	0.0068789556759510226	-0.02679913483031685	-0.023324996873794367
Minimum_duration_of_Visit_min_clinical_original	-0.015743907706220545	-0.032511450675901096	-0.00012149504746974827	0.016937270798634822	-0.018152632970419365	-0.0071079641240669915	0.04997272920680025	-0.11483391009687816	-0.05621171303845106	-0.04681650000985665	-0.008169898483939007	0.035976750872408855	0.027223427834119244	0.015305872685365622	0.023631774447958054	-0.002650543503518681	0.034417735871437635	-0.022240883945711915	0.010954336908489943	0.16419769138844806	0.051506718555392336	0.010626856216733866	-0.10306896515097595
Minimum_duration_of_Visit_min_clinical_simple	0.018769253868805992	-0.044774084061346635	-0.03842821532529639	-0.0620474813102417	0.01497185770026123	0.025325751769740924	0.01028883691551298	-0.09810170555856934	-0.048058172512545	0.007272055859403281	0.03018484937926456	-0.14067884274564743	-0.00032193081045865803	-0.029581400985249588	-0.004028173503772548	-0.0020231051635809217	-0.0030832078716982055	-0.04921406439179083	-0.012044337058349936	0.07771509606579616	-0.0006358732448213326	0.006792671039180197	-0.06620918621469576
Minimum_duration_of_Visit_min_medical_original	0.03394302227099646	-0.030987169462196127	-0.005854757751652146	0.006319192073455533	0.017221281219893362	0.03753226974736042	0.03967266626437594	-0.04301165090437936	-0.0041426118152299435	0.0015876497122187406	0.0015975015473015826	-0.03180860414043466	-0.002634608441729416	0.02466771107642163	0.006719401417566027	-0.006896832383331672	-0.02061576984998265	-0.03174636830264328	0.009686519822219599	-0.030423011897111503	0.14729500434204207	0.02504499520740027	0.028056743528580567
Minimum_duration_of_Visit_min_medical_simple	0.014252613220770432	0.018477135805152586	-0.0010871048762113391	0.020302724289731344	0.018760908255450116	-0.0412454546041591	-0.010833084133983447	0.01706901202019446	-0.024169696033174187	0.012774750436349545	0.030351487764845024	0.025383632131207312	-0.03693827949343833	-0.028671831381467585	0.03799971234409205	-0.11331756437204113	-0.19158275816640208	-0.04319086199206719	0.009136393644251471	0.09011258724338614	0.08214007569270611	-0.06559127304613842	0.017345665392405927
Minimum_duration_of_Visit_max_clinical_original	-0.0005918810343241366	0.0071554597183749345	0.009844011866257281	0.014930958128763262	-0.014639493826315882	0.00722104331456944	0.0005599512941930918	-0.0646924891275234	0.011569716408750144	-0.015200491679450588	-0.011192309412293454	0.03136520894344411	-0.013862379004884075	0.04341629483233617	-0.013310433371023181	0.008484788766549657	-0.03891020877389999	0.07209929169533788	-0.017372300927353153	-0.08210955669741274	0.05820645282031763	-0.010129957939122027	0.025501867253570735
Minimum_duration_of_Visit_max_clinical_simple	0.01448618458718454	0.024777305963781904	0.02453834593788674	-0.012673721560828154	-0.0023818856007264554	0.011579227648644486	0.02498317844658904	-0.032305343317190344	0.037372324769614634	-0.002812785656983182	-0.002889801466893854	-0.01848218250217103	-0.01738044791719242	0.1825747282253775	-0.003301635607790653	-0.018488199356124734	-0.016830992919668716	-0.02332419812220353	-0.032210240295568536	-0.02061420756640406	-0.01841172677596325	0.010165311758287662	-0.053002084525254206
Minimum_duration_of_Visit_max_medical_original	0.045938824598688435	-0.04413594002599485	-0.029937407389509247	0.0027638885751732093	0.04326323950235617	-0.027919820287975107	0.03566298346672095	-0.08974293974341557	0.03851850262152451	0.06429320642758748	-0.008924610006405832	0.018792143163666914	-0.004362072439001601	0.04870258505016646	-0.07381008129238674	0.014513450388257803	-0.006191306065684334	-0.001451164148380338	-0.005910447853421026	-0.01999135982115192	-0.03725546226979864	-0.03216577393970243	-0.011490743320541043
Minimum_duration_of_Visit_max_medical_simple	0.036090348423883735	0.002108348703101844	-0.007267025357229306	-0.010266135832008748	-0.005537505551744447	0.012544392657459807	0.021308548082992085	-0.035982125867459525	0.032285992270574125	0.015235404998887581	0.00891800908922809	0.026514410366541372	-0.01319073822229781	0.047433628904687365	-0.007634249330351014	0.012465306925032461	0.008465877575786807	-0.2055484046179269	-0.024910023006944528	-0.020693162542647747	0.0174195427834135	-0.03500792914486607	0.01842626383772062
Maximum_duration_of_Visit_mean_clinical_original	-0.003660698348738336	0.0019997336190191958	0.0053007130022653766	0.013245997656279629	-0.006814477754820237	-0.0075051234158535545	0.011113603160900893	-0.10128104144869551	-0.0007201422483735075	-0.030957423788540116	0.019884630101036783	0.011896692167884325	-0.0023078276994143196	0.004435570331221828	0.007263462872334878	-0.01254314813228321	-0.006408498938554961	0.026714429292629148	-0.007335829376387007	-0.012933495323102106	-0.00022786526961522799	-0.013992172522778979	-0.015121082895207512
Maximum_duration_of_Visit_mean_clinical_simple	0.008098468928083458	0.025552679682174548	0.012680084549982713	-0.026349232836686182	-0.02508463304272994	-0.007515559614875329	-0.0026638473939429694	-0.12283192355487417	0.009461664503089282	0.0038881834131983192	-0.014406854511621088	0.006951495313552326	0.0022859021427819497	0.02804201168091615	0.024726132271029145	-0.0032225559417396405	0.0164082717867651	0.02096515158169373	0.020376475457189635	0.008417451254388347	0.0037308127165481195	-0.0025522217343374293	-0.0011215600059654338
Maximum_duration_of_Visit_mean_medical_original	-8.685032805862364e-05	-0.03150040503586965	0.008290850021210385	0.01659356912774226	0.012374867865002333	-0.0180291867147049	-0.01997728717693678	-0.12112236736414363	0.014284313217457323	0.011492266776955109	-0.01723639252185526	0.008764498138560254	-0.007483179300057337	0.0015113805042622534	0.001613844883376169	-0.007778279469572466	-0.012195260608111939	0.010578108936719783	0.01903998351170296	0.012138713729798765	-0.01850001170891761	0.002845412907414946	-0.019565236475437578
