	PC_1	PC_2	PC_3	PC_4	PC_5	PC_6	PC_7	PC_8	PC_9	PC_10	PC_11	PC_12	PC_13	PC_14	PC_15	PC_16	PC_17	PC_18	PC_19	PC_20	PC_21	PC_22	PC_23	PC_24	PC_25	PC_26	PC_27	PC_28	PC_29	PC_30	PC_31	PC_32	PC_33	PC_34	PC_35	PC_36	PC_37	PC_38	PC_39	PC_40	PC_41	PC_42	PC_43	PC_44	PC_45	PC_46	PC_47	PC_48	PC_49	PC_50
Time_to_first_whole_fixation_min_medical_simple	-0.01783160308870047	-0.010762431513980989	-0.00017909813076224276	0.016166781194555987	-0.007006616337080919	-0.02457735152287236	0.02490133043137042	-0.05326136777719688	0.03524162444940754	-0.06601225972963758	0.01501546180234892	-0.08449005943470406	0.052792757836358846	-0.04335924175168876	-0.14645204091497094	-0.015308386274034795	-0.07735584931164233	0.03436420955435422	-0.044900396080143394	0.07025042529747644	0.08196306846029992	0.04837219914614888	-0.1010932763736588	0.13925858960113183	0.030770495166318385	0.03189107275499123	0.049848897025839556	0.025137644110376462	-0.07602352552388905	-0.07032168953567605	-0.022896531752481804	0.021497105647856986	-0.12254497985024014	-0.16696463358255106	-0.11712616186886902	-0.14440859496808692	0.004850228008525342	-0.008445105541920933	-0.08384495007934084	0.04841639383209426	-0.04344114184526099	-0.0642236102700624	0.13531335503263953	-0.1278296695022918	0.18206631771064163	0.05604071968472387	0.08714828651482165	-0.04559533600361328	-0.08491646726348638	-4.452524246868337e-05
Time_to_first_whole_fixation_max_clinical_original	-0.05977417294137347	0.0007459385277263313	0.008778057642627141	-0.0010168820282679119	0.051372504668768054	0.03662799947262128	0.007420154241960035	0.029068298502272036	0.004539249247910048	-0.019366976635603987	-0.0014646184271933933	-0.025069870522401387	0.027471434718926463	-0.0300218842709812	0.005052328573012117	-0.01939190144768753	0.010868200905739766	-0.004497072647452381	0.006157565855790368	0.06977028860648554	0.020276591152414043	0.004601908402926254	0.019833900283376473	-0.0360895160275017	0.044446490914609275	-0.03640201126387285	-0.018946711767584345	0.024366185168802994	0.05057851305793589	0.009970955815938059	-0.026548268291763204	0.01684057104704981	0.005112961375814349	0.007969076888950617	0.048518361883187214	-0.023929742570301647	-0.014295345395648255	-0.01726043858817283	0.04596457214961945	0.028607441752648594	0.00013980854373553148	0.008167605593219494	0.09413206486468265	0.003115629398754427	0.01574932329065341	-0.00034660917906033205	-0.04297004860672327	0.004220452609853796	0.010839521495766235	0.010872069452305662
Time_to_first_whole_fixation_max_clinical_simple	-0.03528077365810541	0.06458492910909035	0.033373268793890465	-0.014664636271618223	0.022402147790061076	0.029766073615931376	-0.026933242127718884	0.035626015230218584	0.00224392069247487	-0.03872307392923241	-0.02265862986908071	-0.01245001893555013	0.010886872760241317	-0.0046613437717404034	0.00932181819291171	0.024716149073971138	-0.0022990881015102858	0.003727233931652344	-0.04111386394080503	0.049292311929748034	0.02440791049412205	-0.050605283023016596	0.04299843240211012	0.02816613772565478	0.005552354167343983	0.026548045527070702	0.021576430538892136	0.025006907676688367	0.0316576818742079	-0.04173083477068298	0.0666877729277674	-0.02186252942716821	0.0046749767900854285	0.06051633560928743	-0.038041935204397165	-0.0014542586195313437	0.03776679329954592	-0.07028865345881348	-0.02769548557445952	0.03010285769516984	0.048240656912700255	-0.008107315870356522	-0.0172915638083495	-0.03633505600330083	0.005830595391228687	0.024931056859851038	0.040087581398882445	-0.00794483183976183	-0.00182408541103601	-0.004858973893922543
Time_to_first_whole_fixation_max_medical_original	-0.05318392959023479	-0.0044126198412014666	0.03566792574923144	0.00428717632888717	0.04650428662659538	0.043539632695516306	-0.013045697704755737	0.017213320632781953	0.0359828182748216	0.01888789347170765	-0.0002934854410356751	-0.00755691207030222	-0.028433367515820176	0.0012992586608136889	0.03124253277383014	-0.020843018800701222	-0.006929332373909053	-0.015719127666345038	0.073085678748481	-0.037714594269326635	0.002187722754258052	0.013163075456468701	0.03020040306224858	-0.07593831086669915	0.004999943528789475	0.050068376714102414	0.027174890277981437	-0.03205016293573117	-0.012882118719748285	0.04356580161079961	-0.016788566065946756	0.0019498039141849087	-0.01171768978277723	-0.012465632656299542	-0.05951238009069232	-0.0003336892227006315	0.011501057064565922	0.014543196212307988	0.052063738931049305	0.009494414834977264	0.06512469497414092	-0.047714692679505115	-0.03978313040128209	-0.10636254080237194	0.018403246539666154	0.07039417410802756	0.012566911821026181	-0.0045854408925129425	0.006715370947112233	-0.017006340682025348
Time_to_first_whole_fixation_max_medical_simple	-0.04450529262882851	0.052564184934881394	-0.0218576552704446	0.013134058605793027	0.02230862658349845	0.05205100909724205	0.0004865905956667326	0.025271537808510335	0.027608326928553518	0.005709725370030816	-0.017978817639916038	-0.04311161370935489	-0.015401368648433316	-0.018993058922953117	-0.006088120830062549	0.05689390991614563	0.004539898912664951	-0.03836678219591941	-0.002335678766623654	0.019346068892312197	-0.029371545380826293	0.04449201158665909	0.02005979561402172	-0.031241357846960534	0.009834391111265274	-0.028644758988308705	-0.04978346034278073	0.0013533321940365265	-0.023996344101012243	-0.003302898808907041	-0.04446600593406507	-0.0798497460551337	0.05713793083299909	-0.03829010540121505	-0.011710671552153891	-0.005225317183290984	0.019668605364305803	-0.03457998459841685	0.03901395476351643	-0.02091855182719486	0.01785630625141733	0.02719545940812648	0.018061626992868292	0.04091177669456541	-0.048472864704058406	0.012461259877534802	0.009283547222098504	0.01923724023014306	0.009262000619435067	0.0091727383378856
Duration_of_first_whole_fixation_mean_clinical_original	-0.060286624410927046	-0.03066910543030707	-0.01447472186659487	-0.01403494217852873	-0.023890617878333922	-0.01459877927112475	0.02937857664896897	0.019428846056589632	-0.001175124251633166	-0.055807675632773904	0.006987936597278898	-0.00031158546395485085	-0.01522465191809528	0.03489879168049507	0.03274812350270629	0.010607329411108023	-0.030993065392179584	-0.040813496814551195	-0.014743816595733364	0.009073248079601083	-0.017749299415673717	0.023125838721918042	-0.022892200157269872	0.0062421601605209725	-0.025777829522525338	0.01969160776240204	0.00932210229225494	-0.014838272975876624	-0.007489438895125473	-0.02466547862966552	0.002088305199669549	-0.004642211323990984	-0.01789105940209389	0.0011189499342087517	0.00017229317018883062	-0.019513334549941606	-0.016456348546861475	-0.02113140348985235	-0.043503912849467766	0.01451002291992983	0.01285600021520623	-0.004281444033251337	-0.0017448246865628665	-0.02069139654962248	0.007660947886131167	0.0013420789979018408	-0.00010490423815817218	-0.007898596657888626	-0.005220826234040173	-0.0007661359673084194
Duration_of_first_whole_fixation_mean_clinical_simple	-0.01838510191885398	0.05765783033797801	0.039781974473656806	-0.06565520609944211	-0.017735410833207954	-0.022881257134826985	0.03252766671131165	0.007221513205036723	0.05226070872519995	-0.026166737378001202	-0.01848156076674387	0.020242804507309514	-0.0019881449398445375	0.02721639634771663	0.040283757528138724	0.02022944750135992	-0.04020046778746576	-0.03406348820630603	-0.009607228192273344	-0.011955860622689461	-0.01587418906967467	0.020093529643283738	0.0008194974824529808	0.008540976001395108	-0.020651883168646006	0.010764521175327403	-0.02124913988230921	-0.016900767337375954	-0.03234126162652562	0.013629487961003264	-0.03322816244838187	0.0007876595306089779	-0.02441604815992302	-0.0015995815672135366	0.014040665563687386	-0.005639505343338106	0.017270036117817814	-0.00020828556631181735	0.005369671298748727	-0.014049959046240705	0.033898693977405	0.02755108451231665	-0.00448798342234185	0.002011989072420118	0.02034152416968915	-0.019571572855325202	0.03858673443595091	0.02074129145522392	0.008880635505719025	0.01311031474828811
Duration_of_first_whole_fixation_mean_medical_original	-0.04592589037381875	-0.036358563556298136	0.031099307280520124	0.008799881632037024	-0.04652682728928036	0.024893733705118576	0.046809137630673375	0.003094063556381595	0.06438619743691708	0.024246480974738745	-0.03509153893806445	0.014681331604035374	0.003707643787355013	0.028751696777428715	0.035930590554415894	0.02721977330124601	-0.04551623209563384	-0.026478915112249212	-0.009148001816702472	0.025621664026164333	-0.02296526130313939	0.03176446030475466	0.021282355277323205	0.01666481817900977	-0.024577634660258477	0.0010563892579109589	-0.013682442433663011	-0.01496688920611687	-0.013975354252825914	-0.025447525412324375	-0.015854192785751457	0.0036222271667715627	-0.023869967045012146	0.010696716763529849	0.012718335377053355	0.023179053289518123	-0.007151873199448733	-0.011573718233933047	-0.002987421201020675	-0.032663632367982184	0.006270459639279036	0.020488842468029272	-0.004594548265224755	-0.012561219791089992	0.032510665167758246	-0.008760309389883017	-0.0025951138465642115	0.01658357634005331	-0.006583783190766273	0.01123648202546761
Duration_of_first_whole_fixation_mean_medical_simple	-0.04725829087756734	0.024951306596577787	-0.046617078677169126	-0.003715015969264835	0.007061664888311588	-0.04192865785623377	0.018590530523547207	-0.0056394173316739425	0.08945074683532567	0.004235774586250485	-0.02860149098443169	0.027710967638457484	-0.005417326486623596	0.017903657307260557	0.031036401248302547	0.019338101108075663	-0.04074802600939161	-0.029234751199406758	-0.011492719319202985	0.01689345187785264	-0.009617561015789254	0.03266191116411852	-0.009094956924274014	0.040247253988582456	-0.030019862724086264	0.02159499019852406	-0.02162306821761949	-0.015908419939495703	0.0014940329112605798	-0.02531047134469578	-0.0011487109496918753	0.0034451070812181323	-0.036384418100659836	0.028475720040614688	-0.014107023114170072	0.01952036321360903	0.0012792889955327816	-0.02500659334532262	-0.005267593876210651	-0.027235293337257774	0.006069192549203013	-0.0015921434169228717	0.025613278372413267	0.021838996549676956	0.055381332338745065	-0.031073781550063108	-0.03703149703819329	0.032918016186058593	0.014493166214384111	-0.012081929663400048
Duration_of_first_whole_fixation_std_clinical_original	-0.05686981508146081	-0.014944857906614106	-0.0059813361409804	0.0041442219851798795	-0.027453915187531066	-0.007791703255035142	0.021386895949375522	-0.0022355063506117965	0.023153563688034094	-0.05162168675970681	0.07630098713015959	-0.015513270867691843	-0.07653481543233741	-0.0207511885076472	0.0018037370460622525	0.01866952035178313	-0.004759219369977706	-0.0343999659603222	-0.07650464878076559	0.04931745062581034	0.0005025162577883521	-0.0027928331656156945	-0.06337227142901558	-0.022494483416809298	0.01341400907061791	0.054850740710873626	0.007154645892801389	0.06089126258139632	-0.04054740256980608	0.006051738944984405	0.031901683721594874	0.0505506832041877	-0.01008435899838122	-0.039330189804414585	-0.005670315195752926	-0.04848948973443899	-0.022449626245414026	-0.022047331201606027	-0.002070863111412158	0.023947062951743633	0.019607637141009722	-0.002472042054932035	0.03564132868183889	-0.09659390849811089	-0.05468775780666015	0.06971357163394316	-0.09375744208930792	0.003751260638608409	-0.014413890580636097	0.008935341895955207
Duration_of_first_whole_fixation_std_clinical_simple	-0.014997832861091296	0.05377599434672926	0.0325920826881228	-0.0411173682098657	-0.031141671075824533	-0.010004600829256059	0.039127087006570895	0.008698820232979564	0.04941871787840457	-0.0410710566413823	0.06586585369200941	-0.04832450756806843	0.04919208885205469	-0.0005891153768942381	0.06187272273715904	0.032889657713130745	0.0521631165563201	-0.01713363520212353	0.10794483806468747	-0.06069396445128366	0.019639329974271702	-0.05784354889722635	-0.02236398910888316	0.03955490827602874	-0.04863514156792242	0.06786882097538176	0.008240049612753741	0.05610016510639101	-0.00389393824264086	0.03910705224983471	0.04124888089548401	-0.0020837059878626983	0.03353350221077185	0.0033148412537692975	0.032484694254675206	-0.03308454935027943	0.02801100273039081	0.001961081305125765	0.01196135225668014	0.05685129198383246	0.05030221479741779	0.01724685853762344	-0.02737309306409094	0.02746915375923475	-0.052090456466105495	0.00740327665157208	-0.005179051020574172	0.00044127972313882246	0.02452648186318774	0.027028096500968928
Duration_of_first_whole_fixation_std_medical_original	-0.04612174153996727	-0.014916229438026058	0.028711738423336654	0.02533051640391519	-0.043907580267933	0.024327509812275286	0.05661881217685934	-0.013524054093850503	0.054141676015988495	0.011256944351158534	0.06375161426166967	-0.013889178313495815	0.018444040349882746	-0.02089433811140841	0.02082284533308684	-0.0023685676012196928	-0.02760411265354824	0.009025134968392298	0.05120418260191648	0.07037241473471857	-0.01596752199989434	0.02362701574810037	0.05271459973196545	-0.006161482426393481	0.016033230289446806	-0.04689175465956366	-0.03761637335377068	-0.008665265602114072	-0.0016216982339898093	-0.03463471394998044	-0.08310259886365079	0.03318866242055393	0.052255925795499876	-0.016034855106840336	0.020189091441716194	0.07911394002470647	-0.05076400025143316	0.024129015395277998	0.05206966043187099	0.016541949454454512	-0.02888477932778208	0.007347307107254201	-0.01717469205616621	0.007975239140970349	-0.01084828308361801	0.02344563285417868	-0.03260665708459678	0.020716029182335206	-0.056056063564153547	0.014824036908646185
Duration_of_first_whole_fixation_std_medical_simple	-0.046180048078483645	0.03388279111975137	-0.029723153199235238	0.020504797301024964	-0.0055899605777602465	-0.029424579275466357	0.022328557390175564	-0.0060728284736580795	0.09953735634308453	-0.005682108846665484	0.05456924493472409	0.01740120940133572	-0.03795958620493203	-0.03329570976076929	-0.010797465973807298	-0.011481198009806876	0.00609766108295551	0.020296910995316556	0.04182678245826034	0.01555396505016272	-0.02269906523618935	0.006104003911874413	0.028632278945894672	-0.008487480229120135	-0.01608947321850476	-0.04473498853955451	-0.020824618779121434	0.047839415837580224	0.06948748985989606	-0.021849025361458045	0.004172080129213768	-0.017366457601589242	-0.0004216846828282999	-0.004848024404967551	0.004844811191407928	0.021557119410470765	0.013902968513626173	-0.011673144203161193	0.036995023855417294	0.012765336168901518	-0.06078239726910798	-0.02846777758203015	0.036051286159612485	-0.006347791849469464	0.031596644306443517	-0.028933729124667937	-0.05466784707264335	-0.002227503437751301	0.04050808136289303	0.025722682497736963
Duration_of_first_whole_fixation_min_clinical_original	-0.04836899863070816	-0.04087707475825431	-0.024669035412408384	-0.020134105279906556	-0.025134422586229596	-0.017604956754507708	0.014728286438234763	0.03367863482069635	-0.052746359275482116	-0.03533734145542615	-0.0017765466343237885	-0.006109547740000035	-0.008183778481033141	0.06477895843026113	-0.013901894156393839	0.0027007826327461256	0.007607486678944275	0.06280457166606769	-0.022924364759595726	-0.007977290444253332	0.006019069674900869	0.07247097245685746	-0.03850476825160721	0.03994130434602896	-0.0524893110520746	0.012777502295033922	-0.017460869473451854	0.01744517231336102	-0.016276730343683283	0.007001207038857725	-0.034933683173773496	-0.007680247650164073	-0.01004124245847492	0.0984942751312163	0.029154507122092742	-0.0038679577285156606	0.009685404376079898	0.05249780176754285	-0.0781749563963111	0.07880480420899852	0.009778010428936394	-0.05598763420883568	0.03823816929891071	-0.06982867044314864	-0.08677602511730026	-0.05921213963506269	-0.011508738830653448	0.0844559825827689	-0.020758864165621255	-0.002045121428960075
